mcrTags,count
"[apache,api,bytecode,date,framework,github,google,javax,junit,logging,protocol,serialization,servlet,slf4j,specs,standard,testing,testng,time,web,wicket]",1
"[api,assertion,distributed,io,junit,logging,mock,mocking,quality,testing,tracing]",1
"[ant,api,build,client,http,javax,junit,logging,servlet,slf4j,specs,standard,testing,tools]",1
"[apache,api,base64,binding,bridge,broker,build,build-system,bytecode,client,cloud,codec,commons,eclipse,encoding,encryption,google,io,json,junit,logging,maven,mock,mocking,model,plugin,protocol,reflection,runtime,serialization,slf4j,testing,xml]",1
"[analysis,android,annotations,apache,api,assets,authentication,authorization,avro,bootstrap,build,build-system,bytecode,cli,code,codegen,codehaus,config,defect,experimental,generator,google,gradle,groovy,grpc,gwt,io,jquery,json,jvm,kafka,kotlin,language,library,management,maven,metadata,model,native,netty,network,oauth,parser,plugin,protocol,rpc,security,serialization,server,service,socket,spring,streaming,stub,testing,tools,tree,ui,web,web-framework,xml]",1
"[annotation,aop,apache,api,appserver,aspect,binding,client,config,dependency-injection,json,logging,message,messaging,processor,queue,server,slf4j,spring,starter,testing,validation]",1
"[annotations,apache,api,base64,codec,commons,dom,editor,encoding,file-system,graph,graphics,html,ide,interface,io,json,junit,kafka,library,loader,metadata,mock,mocking,model,modeling,module,native,netbeans,parser,platform,streaming,svg,swing,testing,text,ui,uml,visualization]",1
"[apache,client,commons,io,junit,mock,mocking,native,netty,network,pooling,redis,server,socket,testing,tomcat,transport,web,webserver]",1
"[aop,apache,api,aspect,beans,bridge,bytecode,client,commons,concurrency,connector,coordination,database,dependency-injection,disruptor,distributed,driver,engine,expression,framework,gaming,github,google,http,io,jdbc,json,junit,logging,mapping,mysql,netty,network,orm,persistence,pool,pooling,protocol,redis,reflection,relational,runtime,serialization,slf4j,socket,spring,sql,support,template,testing,transaction,xml,zookeeper]",1
"[apache,bootstrap,build,build-system,cloud,connector,http,maven,provider,security,spring,starter,support,testing,transport]",1
"[annotations,apache,api,base64,binding,bridge,cli,codec,commons,compiler,encoding,google,json,language,logging,matching,metadata,parser,python,runtime,slf4j,testing,text]",1
"[amazon,amqp,apache,api,avro,aws,azure,base64,beans,binding,bpm,bridge,cache,calendar,camel,cbor,client,cloud,collector,compression,config,consul,couchdb,cron,cryptography,csv,database,deployment,digitalocean,directory,disruptor,dns,dsl,elastic,elasticsearch,engine,etcd,eventbus,facebook,ftp,geo,git,github,google,graphql,groovy,grpc,hadoop,hazelcast,hbase,http,index,influxdb,integration,io,jboss,jdbc,jetty,jms,jpa,json,kafka,kotlin,kubernetes,lambda,language,ldap,leveldb,logging,lucene,machine-learning,mail,management,manager,messaging,metrics,mock,mongodb,monitoring,mqtt,mustache,mysql,netty,network,openstack,parser,pdf,persistence,platform,postgresql,process,protocol,queue,rabbitmq,reactive,redis,rest,routing,rpc,rss,s3,salesforce,scheduling,scm,search,security,serialization,server,servlet,slf4j,sms,snmp,soap,socket,solr,spark,spring,sql,ssh,storage,streaming,stub,support,telephony,template,testing,thrift,tracing,transaction,twitter,validation,vertx,weather,web,webserver,websocket,xml,xmpp,xslt,yaml,zookeeper]",1
"[api,collections,compression,logging,protocol,serialization,slf4j,structures,testing,testng]",1
"[bundle,driver,engine,google,json,junit,messaging,testing,websocket]",1
"[amqp,analysis,apache,api,assertion,avro,base64,bigdata,broker,builder,bytecode,cli,client,codec,column,command-line,commons,connector,coordination,database,defect,distributed,driver,eclipse,encoding,framework,github,google,hadoop,hbase,http,io,javax,jms,json,junit,kafka,logging,message,metadata,mock,mocking,mongodb,mqtt,mysql,netty,network,parquet,parser,plugin,protocol,quality,query,queue,rabbitmq,redis,reflection,remote,serialization,server,slf4j,socket,specs,spring,standard,streaming,testing,testng,tools]",1
"[api,base64,bitcoin,charts,codec,csv,currency,date,encoding,encryption,google,graphics,junit,logging,money,slf4j,tabular,testing,time,visualization]",1
"[annotations,aop,apache,api,arangodb,aspect,assertion,base64,beans,binding,bridge,builder,bytecode,cache,cassandra,cli,client,cloud,code,codec,codegen,collections,command-line,commons,compiler,config,connector,console,consul,container,couchdb,database,dependency-injection,driver,elastic,elasticsearch,embedded,encoding,engine,framework,generator,google,graph,hadoop,hazelcast,hbase,hsql,http,io,javax,jaxrs,jdbc,json,jsp,junit,logging,management,matching,metadata,metrics,mock,mocking,module,mongodb,monitoring,mvc,neo4j,nosql,parser,performance,pool,pooling,postgresql,provider,quality,query,redis,rest,rule-engine,runtime,search,security,server,servlet,slf4j,specs,spring,sql,standard,starter,structures,swagger,sync,taglib,template,terminal,testing,toolkit,tools,transaction,ui,upload,web,webservice,xml,yaml]",1
"[annotations,aop,apache,api,aspect,authentication,base64,beans,binding,bridge,bundle,bytecode,cache,cli,client,codec,collections,command-line,commons,compiler,config,connector,csv,database,dependency-injection,directory,discovery,dom,driver,embedded,encoding,expression,extension,filtering,framework,github,google,graph,graphics,hibernate,http,integration,io,javax,jdbc,json,jsp,junit,jwt,language,ldap,library,logging,mapping,math,metadata,mock,mocking,mongodb,mvc,mysql,nosql,oauth,openid,orm,osgi,parser,persistence,pool,reactive,redis,reflection,relational,runtime,security,server,service,servlet,slf4j,social,specs,spring,sql,standard,starter,structures,support,svg,swagger,tabular,taglib,testing,text,tomcat,transaction,ui,upload,validation,web,webserver,xml,xpath,yaml]",1
"[apache,api,appengine,binding,bridge,broker,cli,client,code,codegen,collections,command-line,commons,date,elastic,elasticsearch,engine,generator,io,json,junit,jvm,kafka,language,library,logging,management,matching,message,metrics,mock,mocking,monitoring,parser,performance,regexp,rest,ruby,scala,search,server,servlet,slf4j,streaming,structures,template,testing,testng,time,transport,web,yaml]",1
"[annotations,apache,api,assertion,build,build-system,compatibility,google,junit,maven,metadata,model,plugin,quality,testing,tools]",1
"[aop,apache,api,appserver,aspect,bridge,bytecode,client,collections,commons,communication,connector,database,date,dependency-injection,distributed,driver,google,io,javaee,javax,json,junit,logging,management,mapping,metrics,monitoring,mysql,netty,network,performance,persistence,prometheus,queue,redis,registry,relational,remoting,server,servlet,slf4j,socket,specs,spring,standard,starter,structures,testing,time,transport,zookeeper]",1
"[annotations,ant,apache,api,beans,build,code,codegen,config,expression,framework,generator,htmlunit,javaee,javax,jetty,jsf,jsp,junit,language,mock,mocking,module,reflection,server,servlet,specs,standard,testing,tomcat,tools,web,webserver]",1
"[aop,apache,api,aspect,assertion,base64,binding,bridge,bytecode,client,codec,collections,commons,compression,config,data,database,date,driver,embedded,encoding,framework,google,http,io,javax,jdbc,json,jsp,junit,logging,management,matching,metrics,mime,mock,mocking,mongodb,monitoring,mvc,native,nosql,packaging,performance,quality,security,server,servlet,slf4j,specs,spring,sql,sqlite,standard,starter,structures,taglib,testing,time,tomcat,transaction,validation,web,webserver]",1
"[android,annotations,apache,binding,cache,client,codehaus,commons,connection,google,http,io,json,junit,library,logging,mapping,mocking,orm,platform,provider,relational,rest,spring,template,testing,ui,url,xml]",1
"[cli,client,command-line,database,elastic,elasticsearch,encoder,html,http,logging,mail,mysql,parser,repository,sdk,search,server,testing,testng,yaml]",1
"[amazon,annotations,apache,api,aws,base64,binding,bridge,classpath,cli,client,cloud,codec,collections,command,command-line,commons,compiler,compression,computing,database,date,dynamodb,encoding,event,execution,external,file-system,github,google,http,io,javax,json,junit,lambda,logging,metadata,metrics,mock,mocking,monitoring,parser,process,proxy,request,rules,runtime,s3,scanning,schema,sdk,signing,slf4j,specs,standard,structures,system,testing,text,time,tools,validation,xml,yaml]",1
"[api,bridge,junit,logging,metadata,sdk,slf4j,testing]",1
"[apache,api,barcode,client,collections,dom,encoder,google,html,http,io,json,jvm,kotlin,language,native,network,parser,persistence,platform,runtime,sdk,spring,ssh,starter,structures,xml]",1
"[annotations,apache,api,client,cloud,config,discovery,engine,gateway,github,google,io,messaging,metadata,mocking,model,routing,serialization,service,spring,starter,swagger,testing,webservice,websocket,yaml]",1
"[bytecode,cli,client,codehaus,command-line,compiler,concurrent,database,framework,github,google,io,json,junit,mapping,mustache,netty,network,parser,protocol,redis,socket,testing]",1
"[analyzer,annotations,apache,api,binding,bundle,client,code,codegen,commons,config,connector,csv,database,distributed,driver,file-system,full-text,generator,github,google,grpc,hadoop,html,http,index,indexing,io,javax,json,junit,logging,lucene,mapreduce,metadata,mock,mocking,module,mysql,nlp,parallel,parser,pdf,protocol,reactive,rpc,schema,serialization,servlet,slf4j,specs,standard,storage,streaming,tabular,testing,tools,twitter,typesafe,validation,webservice,xml]",1
"[apache,api,barcode,bridge,client,code,codegen,encryption,engine,fluent,framework,generator,google,html,http,javax,jms,junit,logging,mvc,parser,queue,servlet,slf4j,specs,spring,standard,template,testing,web,xml]",1
"[apache,api,authentication,base64,build,build-system,client,codec,commons,eclipse,encoding,google,graphics,html,http,io,jetty,json,junit,library,logging,mail,maven,model,oauth,parser,server,service,testing,web,webserver]",1
"[analysis,apache,api,bson,cli,code,codegen,command-line,commons,database,date,defect,driver,embedded,generator,github,google,io,json,junit,logging,metadata,mongodb,parser,rules,slf4j,sync,system,testing,time]",1
"[api,codec,google,http,io,json,junit,logging,netty,network,protocol,serialization,slf4j,socket,testing,transport]",1
"[apache,cli,command-line,commons,framework,google,json,junit,parser,spring,starter,testing,web]",1
"[api,assets,authentication,binding,classpath,data,experimental,github,groovy,io,javax,json,jwt,kotlin,mvc,native,oauth,rest,runtime,security,specs,spring,standard,swagger,ui,web,xml]",1
"[jenkins,matrix,parser,plugin]",1
"[build,build-system,github,html,junit,maven,parser,sql,testing]",1
"[annotations,apache,api,base64,binding,cache,client,codec,database,dependency-injection,encoding,encryption,framework,http,io,javax,json,jsp,junit,logging,memcached,mvc,netty,network,redis,server,servlet,socket,specs,spring,standard,taglib,testing,web,xml]",1
"[aggregation,annotations,ant,apache,api,asynchronous,beans,binding,bridge,build,bytecode,cache,classpath,cli,client,code,codegen,codehaus,collections,command-line,commons,compiler,compression,config,console,container,database,dependency-injection,dom,eclipse,embedded,encoder,engine,expression,generator,github,google,graphql,groovy,hibernate,http,io,javax,jdbc,jetty,jms,jpa,json,junit,jvm,lambda,language,launcher,logging,management,mapping,messaging,metadata,metrics,mock,mocking,model,module,monitoring,orm,parser,performance,persistence,platform,pool,queue,reactive,reflection,relational,rest,runtime,schema,search,server,servlet,slf4j,specs,spring,sql,standard,structures,swagger,system,terminal,testing,tools,transaction,validation,web,webapp,webserver,webservice,websocket,xml,yaml]",1
"[agent,ai,amazon,analysis,annotations,apache,api,appserver,assertion,assets,authentication,autoscaling,aws,batch,benchmark,binding,bridge,buffer,build,build-system,bytecode,cache,cli,client,cloud,codec,codehaus,command,command-line,commons,compiler,computing,config,connector,coverage,cron,data,database,defect,dependency-injection,directory,discovery,distributed,dns,driver,dynamodb,eclipse,elastic,elasticsearch,embedded,encryption,engine,event,execution,expression,external,fluent,frontend,gateway,generator,github,google,gradle,graphql,groovy,hashing,hibernate,html,http,io,javax,jboss,jdbc,jetty,jpa,json,junit,jvm,jwt,kafka,kotlin,lambda,language,ldap,location,logging,machine-learning,mail,management,mapping,maven,message,metadata,metrics,migration,mobile,mock,mocking,model,module,monitoring,mysql,native,netty,network,oauth,openid,parser,performance,persistence,plugin,pool,pooling,process,processing,prometheus,quality,queue,reactive,redis,redshift,reflection,relational,rest,runtime,s3,scheduling,schema,sdk,search,security,server,service,signing,slf4j,socket,specs,spring,sql,standard,starter,storage,stream,streaming,support,swagger,template,testing,tools,tracing,transport,typesafe,ui,web,webserver,webservice,websocket,xml,yaml]",1
"[codehaus,date,groovy,json,jvm,language,logging,macro,slf4j,sql,swing,testing,time,ui,xml]",1
"[api,binding,dependency-injection,engine,extension,github,google,io,javax,jdbc,json,junit,matching,mock,mocking,pool,pooling,runtime,scheduling,servlet,specs,spring,standard,testing,xml]",1
